2033	0.197113	0.182405	2
64809	13.548950	1.424878	1
8981	3.671200	0.627570	2
33327	8.522893	1.551312	3
66977	9.773471	1.402774	1
26209	11.438448	0.882698	3
39859	8.342804	0.120339	3
76872	8.147139	1.088782	1
17972	3.032274	1.623132	2
28164	11.649372	0.500044	3
54113	2.593465	1.029647	1
20850	13.938318	1.333331	3
5769	2.701455	0.456582	2
35511	9.876374	1.468149	3
18145	8.216529	0.097660	2
37263	2.440312	0.509526	1
12226	0.000000	0.106512	2
35867	9.570343	0.143597	3
9491	5.615562	0.422910	2
52316	9.473828	1.388251	3
65928	8.725160	1.302913	1
40619	1.310998	0.463706	1
6474	1.245846	1.126842	2
57722	0.368940	1.665681	1
5926	3.242124	0.416450	2
8512	1.102144	0.130291	2
58645	1.933224	1.135346	1
10951	0.000000	0.925519	2
54126	4.467722	1.544356	1
4678	5.761518	0.041545	2
10217	8.492286	1.471560	2
67882	8.269535	1.054578	1
71423	7.981296	0.962256	1
30755	9.418731	0.552746	3
67333	2.337105	0.384890	1
42720	9.805156	0.553683	3
12490	5.567275	1.158308	2
19961	10.632653	1.203810	3
11952	3.821948	1.239717	2
86010	19.187470	1.233806	1
30130	11.925734	0.357447	3
8267	3.404781	0.359042	2
31879	12.125323	1.627325	3
70959	10.759661	0.487481	1
27156	4.889530	0.295926	1
78513	11.756907	1.158514	1
4148	0.000000	0.906607	2
8722	1.728821	1.539747	2
67502	8.293259	0.175747	1
31481	9.332748	1.234155	3
16071	3.062250	1.568643	2
34497	2.153036	1.072860	1
27791	5.141856	0.922217	1
24300	11.589946	0.376308	3
36830	2.509832	0.291060	1
43962	8.106661	0.174363	3
31291	10.479606	0.947286	3
60237	11.796814	0.079860	1
46751	10.169483	0.388026	3
38023	12.291384	0.478563	3
39793	9.484300	0.929585	3
0	2.448893	0.730582	2
46622	8.689313	1.228281	3
9141	3.488331	1.103402	2
32724	12.731467	1.049928	3
9608	0.000000	1.183511	2
